id,replicon_primary,S_ARG,S_VF,S_MOB,S_HOST,S_REP,S_SIZE,S_BMG,S_GEO,S_HAB,S_GROW
271461,,0.000000,0.000000,0.443927,0.720000,0.300000,0.580230,0.000000,0.360849,0.166667,0.140165
271462,,0.000000,0.000000,0.070000,0.720000,0.300000,0.575093,0.000000,0.000000,0.000000,0.000000
271463,,0.000000,0.000000,0.070000,0.760000,0.300000,0.512494,0.000000,0.227670,0.083333,0.140165
271464,,0.000000,0.000000,0.089044,0.720000,0.300000,0.641377,0.000000,0.000000,0.000000,0.000000
271465,,0.000000,0.000000,0.142176,0.720000,0.300000,0.598958,0.000000,0.000000,0.000000,0.000000
271466,Col156,0.000000,0.000000,0.420000,0.720000,0.500000,0.584870,0.000000,0.000000,0.000000,0.000000
271467,,0.872303,0.000000,0.100909,0.720000,0.300000,0.563240,0.290000,0.000000,0.000000,0.000000
271468,,0.000000,0.330000,0.077960,0.780000,0.300000,0.653267,0.290000,0.910681,0.916667,0.998753
271469,,0.000000,0.360000,0.074484,0.760000,0.300000,0.691353,0.480000,0.000000,0.000000,0.000000
271470,,0.000000,0.330000,0.079883,0.740000,0.300000,0.684908,0.000000,0.000000,0.000000,0.000000
271471,,0.000000,0.000000,0.426732,0.720000,0.300000,0.664382,0.000000,0.000000,0.000000,0.000000
271472,IncFIA,0.000000,0.000000,0.079150,0.760000,0.900000,0.690023,0.290000,0.000000,0.000000,0.000000
271473,,0.000000,0.000000,0.100805,0.760000,0.300000,0.670270,0.000000,0.000000,0.000000,0.000000
271474,,0.872303,0.000000,0.073904,0.760000,0.300000,0.700554,0.330000,0.000000,0.000000,0.000000
271475,,0.000000,0.360000,0.070000,0.800000,0.300000,0.666530,0.000000,1.000000,1.000000,1.000000
271476,IncY,0.000000,0.000000,0.075010,0.760000,0.900000,0.683990,0.000000,0.000000,0.000000,0.000000
271477,,0.000000,0.000000,0.104780,0.760000,0.300000,0.662214,0.290000,0.000000,0.000000,0.000000
271478,,0.000000,0.000000,0.093180,0.760000,0.300000,0.582335,0.000000,0.000000,0.000000,0.000000
271479,Col440I,0.000000,0.000000,0.070000,0.760000,0.500000,0.558420,0.290000,0.000000,0.000000,0.000000
271480,,0.000000,0.000000,0.070000,0.760000,0.300000,0.491041,0.000000,0.000000,0.000000,0.000000
271481,,0.691284,0.000000,0.112980,0.760000,0.300000,0.614267,0.410000,0.000000,0.083333,0.140165
271482,,0.000000,0.000000,0.070000,0.760000,0.300000,0.680673,0.330000,0.000000,0.000000,0.000000
271483,IncI1,0.872303,0.000000,0.077746,0.760000,0.900000,0.701072,0.330000,0.000000,0.000000,0.000000
271484,,0.000000,0.000000,0.119052,0.760000,0.300000,0.532591,0.570000,0.967127,0.750000,1.000000
271485,,0.000000,0.000000,0.070000,0.720000,0.300000,0.632135,0.000000,0.000000,0.000000,0.000000
271486,,0.691284,0.000000,0.166690,0.760000,0.300000,0.572978,0.440000,0.000000,0.000000,0.000000
271487,,0.691284,0.000000,0.192613,0.760000,0.300000,0.573939,0.440000,0.000000,0.000000,0.000000
271488,,0.691284,0.000000,0.196038,0.720000,0.300000,0.615752,0.440000,0.455340,0.166667,0.284318
271489,,0.691284,0.000000,0.182117,0.720000,0.300000,0.588705,0.440000,0.000000,0.000000,0.000000
271490,IncI1,0.872303,0.000000,0.088348,0.760000,0.900000,0.689846,0.330000,0.000000,0.000000,0.000000
271491,,0.000000,0.000000,0.070000,0.760000,0.300000,0.500869,0.000000,0.000000,0.000000,0.000000
271492,,0.872303,0.000000,0.102496,0.760000,0.300000,0.605916,0.290000,0.000000,0.000000,0.000000
271493,IncFII(pAMA1167-NDM-5),0.000000,0.000000,0.611312,0.760000,0.900000,0.678561,0.000000,0.000000,0.000000,0.000000
271494,IncFIA,0.000000,0.000000,0.075608,0.760000,0.900000,0.676514,0.290000,0.000000,0.000000,0.000000
271495,,0.691284,0.000000,0.100774,0.760000,0.300000,0.682434,0.440000,0.000000,0.083333,0.140165
271496,,0.000000,0.000000,0.070000,0.760000,0.300000,0.498300,0.000000,0.000000,0.000000,0.000000
271497,IncX2,0.436151,0.000000,0.430563,0.800000,0.300000,0.634489,0.680000,0.360849,0.166667,0.223984
271498,,0.000000,0.000000,0.606675,0.760000,0.300000,0.673848,0.290000,0.227670,0.083333,0.331538
271499,IncX1,0.000000,0.000000,0.420000,0.760000,0.900000,0.691759,0.330000,0.000000,0.000000,0.000000
271500,,0.000000,0.000000,0.106919,0.760000,0.300000,0.551449,0.290000,0.000000,0.000000,0.000000
271501,,0.000000,0.000000,0.070000,0.760000,0.300000,0.458877,0.000000,0.000000,0.000000,0.000000
271502,,0.000000,0.000000,0.102892,0.760000,0.300000,0.678017,0.000000,0.000000,0.166667,0.223984
271503,,0.000000,0.000000,0.070000,0.760000,0.300000,0.603739,0.000000,0.889483,0.666667,0.798504
271504,,0.000000,0.000000,0.070000,0.720000,0.300000,0.487925,0.000000,0.000000,0.000000,0.000000
271505,,0.000000,0.000000,0.070000,0.720000,0.300000,0.467458,0.000000,0.000000,0.000000,0.000000
271506,,0.000000,0.330000,0.099581,0.780000,0.300000,0.658150,0.370000,0.000000,0.000000,0.000000
271507,IncB/O/K/Z,0.000000,0.000000,0.070000,0.760000,0.500000,0.662242,0.000000,0.000000,0.000000,0.140165
271508,,0.691284,0.000000,0.074144,0.760000,0.300000,0.696585,0.000000,0.000000,0.000000,0.140165
271509,,0.000000,0.360000,0.070000,0.800000,0.300000,0.706601,0.520000,0.227670,0.083333,0.000000
271510,IncX1,0.000000,0.000000,0.420000,0.760000,0.900000,0.688464,0.330000,0.000000,0.000000,0.140165
271511,,0.436151,0.000000,0.140000,0.760000,0.300000,0.568281,0.000000,0.000000,0.000000,0.000000
271512,IncFIA,0.000000,0.000000,0.095846,0.760000,0.900000,0.621109,0.290000,0.360849,0.250000,0.223984
271513,,0.000000,0.000000,0.105166,0.760000,0.300000,0.646674,0.330000,0.000000,0.000000,0.000000
271514,,0.000000,0.000000,0.070000,0.760000,0.300000,0.676230,0.000000,0.000000,0.000000,0.140165
271515,,0.000000,0.330000,0.093945,0.780000,0.300000,0.653087,0.000000,0.000000,0.000000,0.140165
271516,,0.000000,0.000000,0.233043,0.760000,0.300000,0.544879,0.000000,0.000000,0.000000,0.140165
271517,IncX1,0.000000,0.000000,0.420000,0.800000,0.900000,0.593676,0.330000,0.721698,0.666667,0.501970
271518,,0.000000,0.000000,0.070000,0.760000,0.300000,0.640431,0.000000,0.000000,0.000000,0.000000
271519,,0.436151,0.000000,0.095804,0.760000,0.300000,0.575218,0.000000,0.000000,0.000000,0.000000
271520,,0.436151,0.000000,0.119685,0.760000,0.300000,0.531740,0.000000,0.227670,0.000000,0.223984
271521,IncFIC(FII),0.000000,0.000000,0.439220,0.760000,0.900000,0.640768,0.680000,0.000000,0.000000,0.000000
271522,,0.000000,0.000000,0.070000,0.760000,0.300000,0.458481,0.000000,0.000000,0.000000,0.000000
271523,,0.000000,0.330000,0.086830,0.780000,0.300000,0.695576,0.450000,0.000000,0.000000,0.000000
271524,,0.000000,0.000000,0.070000,0.760000,0.300000,0.693312,0.290000,0.000000,0.000000,0.000000
271525,,0.436151,0.480000,0.096648,0.780000,0.300000,0.665081,0.290000,0.227670,0.000000,0.555173
271526,,0.000000,0.000000,0.134048,0.760000,0.300000,0.560888,0.000000,0.000000,0.000000,0.000000
271527,Col440I,0.000000,0.000000,0.070000,0.760000,0.500000,0.516843,0.000000,0.000000,0.000000,0.223984
271528,,0.524094,0.000000,0.473736,0.760000,0.300000,0.633344,0.370000,0.000000,0.000000,0.000000
271529,IncQ1,0.000000,0.000000,0.464823,0.760000,0.500000,0.584573,0.290000,0.683011,0.500000,0.623236
271530,,0.691284,0.000000,0.189900,0.760000,0.300000,0.577452,0.480000,0.000000,0.000000,0.000000
271531,,0.000000,0.000000,0.430864,0.800000,0.300000,0.632627,0.330000,0.683011,0.333333,0.521067
271532,,0.000000,0.000000,0.070000,0.760000,0.300000,0.658921,0.330000,0.000000,0.000000,0.000000
271533,,0.000000,0.000000,0.110841,0.760000,0.300000,0.636745,0.290000,0.000000,0.083333,0.000000
271534,,0.000000,0.000000,0.075506,0.760000,0.300000,0.677723,0.370000,0.227670,0.083333,0.140165
271535,IncX4,0.000000,0.000000,0.420000,0.760000,0.900000,0.685109,0.370000,0.000000,0.000000,0.000000
271536,,0.000000,0.000000,0.070000,0.760000,0.300000,0.608937,0.000000,0.000000,0.000000,0.000000
271537,,0.000000,0.000000,0.070000,0.760000,0.300000,0.555211,0.000000,0.000000,0.000000,0.000000
271538,IncFII,0.000000,0.000000,0.420000,0.760000,0.900000,0.680656,0.000000,0.227670,0.166667,0.140165
271539,,0.000000,0.000000,0.182570,0.760000,0.300000,0.523463,0.000000,0.000000,0.166667,0.223984
271540,ColRNAI,0.000000,0.000000,0.420000,0.720000,0.900000,0.560703,0.000000,0.000000,0.000000,0.140165
271541,IncFIC(FII),0.000000,0.000000,0.070000,0.720000,0.900000,0.553142,0.000000,0.227670,0.000000,0.223984
271542,,0.000000,0.000000,0.107591,0.720000,0.300000,0.669157,0.290000,0.000000,0.000000,0.000000
271543,,0.000000,0.000000,0.087045,0.720000,0.300000,0.602736,0.000000,0.000000,0.000000,0.000000
271544,,0.000000,0.000000,0.220271,0.720000,0.300000,0.572812,0.440000,0.000000,0.000000,0.000000
271545,,0.000000,0.000000,0.126497,0.720000,0.300000,0.569212,0.000000,0.000000,0.000000,0.000000
271546,,0.000000,0.000000,0.614191,0.760000,0.300000,0.594867,0.000000,0.816189,0.666667,1.000000
271547,,0.872303,0.000000,0.095029,0.720000,0.300000,0.577242,0.290000,0.000000,0.000000,0.000000
271548,,0.000000,0.000000,0.070000,0.720000,0.300000,0.501044,0.000000,0.000000,0.000000,0.000000
271549,,0.872303,0.000000,0.113265,0.720000,0.300000,0.586921,0.000000,0.000000,0.000000,0.000000
271550,,0.000000,0.000000,0.086023,0.720000,0.300000,0.652839,0.000000,0.000000,0.000000,0.000000
271551,,0.691284,0.000000,0.175817,0.720000,0.300000,0.599459,0.440000,0.000000,0.000000,0.000000
271552,,0.000000,0.480000,0.545714,0.740000,0.300000,0.629265,0.370000,0.360849,0.166667,0.331538
271553,,0.000000,0.330000,0.070000,0.780000,0.300000,0.616920,0.000000,0.639151,0.416667,0.598355
271554,,0.000000,0.000000,0.078858,0.720000,0.300000,0.646171,0.290000,0.227670,0.083333,0.140165
271555,,0.000000,0.000000,0.595000,0.720000,0.300000,0.609068,0.000000,0.000000,0.000000,0.000000
271556,,0.000000,0.000000,0.070000,0.720000,0.300000,0.600285,0.000000,0.000000,0.000000,0.000000
271557,,0.000000,0.000000,0.100389,0.720000,0.300000,0.564365,0.000000,0.000000,0.000000,0.000000
271558,,0.000000,0.000000,0.113962,0.720000,0.300000,0.539861,0.000000,0.000000,0.000000,0.000000
271559,,0.872303,0.000000,0.085469,0.720000,0.300000,0.655176,0.290000,0.000000,0.000000,0.000000
271560,,0.000000,0.000000,0.091994,0.720000,0.300000,0.585821,0.000000,0.000000,0.000000,0.000000
271561,,0.000000,0.480000,0.086015,0.740000,0.300000,0.606872,0.000000,0.455340,0.250000,0.284318
271562,,0.436151,0.000000,0.085356,0.720000,0.300000,0.609661,0.330000,0.000000,0.000000,0.000000
271563,,0.000000,0.000000,0.420000,0.720000,0.300000,0.583645,0.000000,0.000000,0.000000,0.000000
271564,,0.000000,0.000000,0.104380,0.720000,0.300000,0.556177,0.000000,0.000000,0.000000,0.000000
271565,,0.000000,0.000000,0.089260,0.720000,0.300000,0.686628,0.000000,0.227670,0.083333,0.140165
271566,IncB/O/K/Z,0.000000,0.000000,0.070000,0.760000,0.500000,0.662525,0.000000,0.455340,0.333333,0.370481
271567,,0.000000,0.000000,0.607725,0.720000,0.300000,0.622135,0.000000,0.000000,0.000000,0.000000
271568,,0.000000,0.000000,0.436185,0.720000,0.300000,0.606174,0.000000,0.000000,0.000000,0.000000
271569,,0.000000,0.000000,0.115468,0.720000,0.300000,0.583624,0.000000,0.000000,0.000000,0.000000
271570,,0.872303,0.000000,0.078559,0.760000,0.300000,0.648451,0.290000,0.683011,0.583333,0.555173
271571,,0.000000,0.480000,0.070000,0.780000,0.300000,0.637433,0.000000,0.227670,0.166667,0.140165
271572,,0.000000,0.000000,0.091459,0.760000,0.300000,0.633453,0.000000,0.227670,0.166667,0.223984
271573,,0.000000,0.000000,0.605702,0.720000,0.300000,0.679623,0.000000,0.000000,0.000000,0.000000
271574,,0.872303,0.360000,0.073430,0.800000,0.300000,0.709141,0.490000,0.227670,0.083333,0.223984
271575,,0.000000,0.000000,0.107167,0.760000,0.300000,0.669909,0.330000,0.000000,0.000000,0.000000
271576,,0.691284,0.000000,0.177022,0.760000,0.300000,0.658068,0.870000,0.000000,0.000000,0.000000
271577,,0.000000,0.480000,0.070000,0.780000,0.300000,0.644996,0.000000,0.000000,0.000000,0.000000
271578,,0.000000,0.000000,0.070000,0.760000,0.300000,0.554871,0.000000,0.000000,0.000000,0.000000
271579,,0.000000,0.000000,0.070000,0.720000,0.300000,0.487369,0.000000,0.000000,0.000000,0.000000
271580,,0.000000,0.330000,0.097466,0.740000,0.300000,0.663074,0.370000,0.000000,0.000000,0.000000
271581,,0.000000,0.000000,0.595000,0.760000,0.300000,0.653639,0.000000,0.360849,0.166667,0.284318
271582,,0.000000,0.000000,0.113248,0.720000,0.300000,0.613854,0.000000,0.227670,0.083333,0.140165
271583,,0.000000,0.000000,0.070000,0.720000,0.300000,0.543106,0.000000,0.000000,0.000000,0.000000
271584,,0.000000,0.000000,0.131958,0.720000,0.300000,0.517091,0.000000,0.000000,0.000000,0.000000
271585,,0.691284,0.330000,0.097117,0.780000,0.300000,0.701060,0.000000,0.455340,0.250000,0.370481
271586,,0.000000,0.330000,0.076807,0.780000,0.300000,0.709652,0.000000,0.227670,0.000000,0.140165
271587,,0.000000,0.000000,0.070000,0.760000,0.300000,0.658565,0.410000,0.000000,0.000000,0.000000
271588,,0.000000,0.000000,0.070000,0.760000,0.300000,0.499383,0.000000,0.000000,0.000000,0.000000
271589,,0.000000,0.480000,0.099976,0.780000,0.300000,0.611272,0.000000,0.000000,0.000000,0.000000
271590,,0.000000,0.360000,0.070000,0.800000,0.300000,0.643801,0.330000,0.000000,0.000000,0.284318
271591,IncFII,0.000000,0.000000,0.131191,0.760000,0.900000,0.590823,0.000000,0.528634,0.166667,0.403640
271592,IncFIC(FII),0.000000,0.000000,0.611972,0.760000,0.900000,0.675928,0.000000,0.000000,0.000000,0.000000
271593,,0.000000,0.330000,0.085688,0.780000,0.300000,0.700239,0.450000,0.000000,0.000000,0.140165
271594,IncR,0.000000,0.000000,0.107201,0.760000,0.900000,0.696755,0.330000,0.000000,0.000000,0.000000
271595,IncFII,0.000000,0.000000,0.105080,0.760000,0.900000,0.627746,0.000000,0.000000,0.083333,0.223984
271596,IncFIB(AP001918),0.000000,0.330000,0.115367,0.780000,0.900000,0.656678,0.330000,0.000000,0.166667,0.458090
271597,,0.000000,0.000000,0.070000,0.760000,0.300000,0.477439,0.000000,0.000000,0.000000,0.000000
271598,,0.000000,0.000000,0.070000,0.760000,0.300000,0.473010,0.000000,0.000000,0.000000,0.000000
271599,IncI1,0.872303,0.000000,0.077746,0.760000,0.900000,0.701072,0.330000,0.000000,0.000000,0.140165
271600,,0.000000,0.000000,0.599158,0.760000,0.300000,0.696368,0.290000,0.949368,0.666667,0.927001
271601,,0.000000,0.330000,0.070000,0.780000,0.300000,0.667804,0.290000,0.000000,0.000000,0.000000
271602,,0.000000,0.330000,0.070000,0.740000,0.300000,0.673395,0.000000,0.000000,0.000000,0.000000
271603,,0.436151,0.330000,0.088125,0.740000,0.300000,0.671568,0.000000,0.000000,0.000000,0.000000
271604,,0.000000,0.000000,0.108484,0.720000,0.300000,0.640691,0.000000,0.000000,0.000000,0.000000
271605,,0.000000,0.000000,0.095183,0.720000,0.300000,0.622835,0.000000,0.000000,0.000000,0.000000
271606,,0.000000,0.000000,0.196832,0.720000,0.300000,0.542454,0.000000,0.000000,0.000000,0.000000
271607,,0.000000,0.000000,0.070000,0.720000,0.300000,0.644937,0.000000,0.000000,0.000000,0.000000
271608,,0.000000,0.000000,0.070000,0.720000,0.300000,0.605700,0.000000,0.000000,0.000000,0.000000
271609,,0.000000,0.000000,0.094363,0.720000,0.300000,0.579034,0.000000,0.000000,0.000000,0.000000
271610,,0.000000,0.480000,0.070000,0.780000,0.300000,0.658350,0.000000,0.866821,0.750000,0.593917
271611,,0.872303,0.000000,0.135732,0.720000,0.300000,0.559165,0.000000,0.227670,0.166667,0.370481
271612,,0.000000,0.000000,0.101484,0.720000,0.300000,0.654013,0.370000,0.000000,0.000000,0.000000
271613,IncI1,0.000000,0.000000,0.070000,0.720000,0.900000,0.623583,0.000000,0.000000,0.000000,0.000000
271614,,0.000000,0.000000,0.437082,0.720000,0.300000,0.602592,0.000000,0.000000,0.000000,0.000000
271615,,0.000000,0.000000,0.125876,0.760000,0.300000,0.569945,0.000000,0.455340,0.166667,0.223984
271616,,0.691284,0.000000,0.223333,0.720000,0.300000,0.543420,0.000000,0.000000,0.000000,0.000000
271617,Col(MG828),0.000000,0.000000,0.420000,0.720000,0.500000,0.488137,0.000000,0.000000,0.000000,0.000000
271618,,0.872303,0.000000,0.117908,0.720000,0.300000,0.534157,0.000000,0.000000,0.000000,0.000000
271619,,0.000000,0.360000,0.070000,0.800000,0.300000,0.674368,0.000000,0.528634,0.083333,0.370481
271620,,0.000000,0.000000,0.089580,0.720000,0.300000,0.685535,0.290000,0.000000,0.000000,0.000000
271621,,0.000000,0.000000,0.076573,0.720000,0.300000,0.665977,0.000000,0.000000,0.000000,0.000000
271622,,0.000000,0.000000,0.070000,0.720000,0.300000,0.636524,0.000000,0.000000,0.000000,0.000000
271623,,0.000000,0.000000,0.173663,0.760000,0.300000,0.482935,0.000000,0.000000,0.000000,0.000000
271624,IncI1,0.872303,0.480000,0.078206,0.780000,0.900000,0.697245,0.290000,0.000000,0.000000,0.000000
271625,,0.000000,0.000000,0.621179,0.760000,0.300000,0.666259,0.000000,0.000000,0.000000,0.000000
271626,,0.000000,0.000000,0.070000,0.760000,0.300000,0.493901,0.000000,0.227670,0.000000,0.140165
271627,IncFII,0.872303,0.000000,0.703186,0.800000,0.900000,0.618097,0.330000,1.000000,1.000000,0.566542
271628,,0.000000,0.330000,0.120148,0.780000,0.300000,0.650030,0.000000,0.866821,0.750000,0.883371
271629,,0.000000,0.000000,0.070000,0.760000,0.300000,0.499704,0.000000,0.000000,0.000000,0.000000
271630,,0.000000,0.000000,0.595000,0.760000,0.300000,0.656154,0.290000,0.000000,0.083333,0.140165
271631,IncX4,0.691284,0.000000,0.166638,0.760000,0.900000,0.646014,0.000000,0.000000,0.000000,0.000000
271632,IncX4,0.691284,0.000000,0.168083,0.760000,0.900000,0.642509,0.000000,0.000000,0.000000,0.000000
271633,IncX1,0.872303,0.000000,0.424655,0.760000,0.900000,0.688869,0.330000,0.360849,0.083333,0.140165
271634,,0.000000,0.330000,0.097503,0.780000,0.300000,0.662986,0.370000,0.000000,0.000000,0.000000
271635,,0.000000,0.000000,0.070000,0.760000,0.300000,0.690917,0.000000,0.000000,0.000000,0.000000
271636,IncFIC(FII),0.000000,0.000000,0.619153,0.760000,0.900000,0.671605,0.680000,0.000000,0.000000,0.000000
271637,,0.000000,0.330000,0.079746,0.780000,0.300000,0.685833,0.330000,0.455340,0.166667,0.284318
271638,,0.000000,0.000000,0.600567,0.720000,0.300000,0.676998,0.000000,0.000000,0.000000,0.000000
271639,IncFIC(FII),0.000000,0.480000,0.601723,0.740000,0.900000,0.664474,0.000000,0.000000,0.000000,0.000000
271640,,0.000000,0.000000,0.095424,0.720000,0.300000,0.622203,0.000000,0.000000,0.000000,0.000000
271641,,0.000000,0.000000,0.070000,0.720000,0.300000,0.578449,0.000000,0.000000,0.000000,0.000000
271642,,0.000000,0.000000,0.070000,0.720000,0.300000,0.528335,0.000000,0.000000,0.000000,0.000000
271643,,0.000000,0.000000,0.070000,0.760000,0.300000,0.622936,0.000000,0.000000,0.000000,0.000000
271644,,0.000000,0.000000,0.070000,0.760000,0.300000,0.592867,0.000000,0.000000,0.000000,0.000000
271645,,0.000000,0.000000,0.070000,0.760000,0.300000,0.549342,0.000000,0.000000,0.000000,0.000000
271646,,0.000000,0.000000,0.108660,0.760000,0.300000,0.548391,0.000000,0.000000,0.000000,0.000000
271647,,0.000000,0.000000,0.070000,0.760000,0.300000,0.463460,0.000000,0.000000,0.000000,0.000000
271648,,0.691284,0.000000,0.176532,0.760000,0.300000,0.598146,0.480000,0.227670,0.083333,0.140165
271649,,0.691284,0.000000,0.180021,0.760000,0.300000,0.592092,0.480000,0.000000,0.000000,0.000000
271650,,0.000000,0.000000,0.094237,0.760000,0.300000,0.579378,0.000000,0.000000,0.000000,0.000000
271651,IncI1,0.872303,0.000000,0.077765,0.760000,0.900000,0.700911,0.290000,0.000000,0.000000,0.000000
271652,,0.000000,0.330000,0.070000,0.780000,0.300000,0.643377,0.000000,0.227670,0.083333,0.140165
271653,,0.000000,0.000000,0.094502,0.760000,0.300000,0.578655,0.000000,0.000000,0.000000,0.000000
271654,IncFIA,0.000000,0.000000,0.074953,0.760000,0.900000,0.684749,0.290000,0.000000,0.000000,0.000000
271655,,0.872303,0.000000,0.425515,0.760000,0.300000,0.677623,0.000000,0.000000,0.000000,0.000000
271656,IncFIC(FII),0.000000,0.480000,0.118274,0.780000,0.900000,0.671648,0.000000,0.000000,0.000000,0.000000
271657,IncFII,0.000000,0.000000,0.083987,0.760000,0.900000,0.615858,0.000000,0.000000,0.000000,0.000000
271658,,0.436151,0.000000,0.184692,0.760000,0.300000,0.611675,0.870000,0.000000,0.000000,0.000000
271659,,0.436151,0.000000,0.070000,0.760000,0.300000,0.529368,0.000000,0.000000,0.000000,0.000000
271660,,0.000000,0.330000,0.070000,0.780000,0.300000,0.701981,0.290000,0.000000,0.000000,0.000000
271661,,0.000000,0.330000,0.070000,0.780000,0.300000,0.701956,0.290000,0.000000,0.000000,0.000000
271662,,0.000000,0.000000,0.070000,0.760000,0.300000,0.553839,0.000000,0.000000,0.000000,0.000000
271663,,0.691284,0.000000,0.092061,0.760000,0.300000,0.692426,0.490000,0.000000,0.083333,0.223984
271664,,0.000000,0.480000,0.070000,0.780000,0.300000,0.670861,0.000000,0.360849,0.083333,0.000000
271665,,0.000000,0.000000,0.070000,0.720000,0.300000,0.689001,0.000000,0.000000,0.000000,0.000000
271666,IncFII(pRSB107),0.000000,0.000000,0.081244,0.720000,0.900000,0.630343,0.290000,0.000000,0.000000,0.000000
271667,,0.000000,0.000000,0.070000,0.720000,0.300000,0.590787,0.000000,0.000000,0.000000,0.000000
271668,,0.000000,0.000000,0.420000,0.720000,0.300000,0.580642,0.000000,0.000000,0.000000,0.000000
271669,,0.000000,0.000000,0.070000,0.720000,0.300000,0.577936,0.000000,0.000000,0.000000,0.000000
271670,,0.000000,0.000000,0.070000,0.720000,0.300000,0.472743,0.000000,0.000000,0.000000,0.000000
271671,,0.000000,0.000000,0.087213,0.760000,0.300000,0.648087,0.000000,0.639151,0.416667,0.481077
271672,,0.000000,0.000000,0.070000,0.720000,0.300000,0.641267,0.000000,0.000000,0.000000,0.000000
271673,,0.000000,0.000000,0.092683,0.720000,0.300000,0.583775,0.000000,0.000000,0.000000,0.000000
271674,,0.000000,0.000000,0.070000,0.720000,0.300000,0.545596,0.000000,0.000000,0.000000,0.000000
271675,IncI1,0.872303,0.480000,0.075343,0.740000,0.900000,0.679720,0.290000,0.000000,0.000000,0.000000
271676,IncFII(pRSB107),0.000000,0.000000,0.600090,0.720000,0.900000,0.682940,0.290000,0.000000,0.000000,0.000000
271677,,0.000000,0.000000,0.070000,0.720000,0.300000,0.581322,0.000000,0.000000,0.000000,0.000000
271678,,0.000000,0.000000,0.070000,0.720000,0.300000,0.534348,0.000000,0.227670,0.083333,0.000000
271679,,0.000000,0.000000,0.070000,0.760000,0.300000,0.673675,0.000000,0.000000,0.000000,0.000000
271680,,0.000000,0.360000,0.070000,0.800000,0.300000,0.620862,0.000000,0.000000,0.000000,0.000000
271681,,0.691284,0.000000,0.100890,0.760000,0.300000,0.563281,0.000000,0.000000,0.000000,0.000000
271682,,0.000000,0.000000,0.073941,0.760000,0.300000,0.699916,0.000000,0.227670,0.166667,0.458090
271683,,0.000000,0.000000,0.070000,0.760000,0.300000,0.499024,0.000000,0.000000,0.000000,0.000000
271684,,0.000000,0.360000,0.070000,0.800000,0.300000,0.687171,0.370000,0.000000,0.000000,0.000000
271685,,0.000000,0.000000,0.130427,0.760000,0.300000,0.591657,0.000000,0.000000,0.000000,0.000000
271686,,0.436151,0.330000,0.092703,0.780000,0.300000,0.583715,0.000000,0.000000,0.000000,0.000000
271687,,0.436151,0.330000,0.094679,0.780000,0.300000,0.578177,0.000000,0.000000,0.000000,0.000000
271688,,0.000000,0.000000,0.600531,0.720000,0.300000,0.677430,0.000000,0.000000,0.000000,0.000000
271689,,0.000000,0.000000,0.070000,0.720000,0.300000,0.647132,0.000000,0.000000,0.000000,0.000000
271690,,0.436151,0.000000,0.070000,0.720000,0.300000,0.690625,0.490000,0.000000,0.000000,0.000000
271691,,0.000000,0.360000,0.078804,0.760000,0.300000,0.646577,0.290000,0.000000,0.000000,0.000000
271692,,0.000000,0.000000,0.117852,0.720000,0.300000,0.607141,0.000000,0.000000,0.000000,0.000000
271693,,0.000000,0.000000,0.070000,0.720000,0.300000,0.604866,0.000000,0.000000,0.000000,0.000000
271694,,0.872303,0.000000,0.089904,0.720000,0.300000,0.592446,0.000000,0.000000,0.000000,0.000000
271695,,0.000000,0.000000,0.070000,0.720000,0.300000,0.567963,0.000000,0.000000,0.000000,0.000000
271696,,0.000000,0.330000,0.070000,0.780000,0.300000,0.668230,0.290000,0.227670,0.250000,0.370481
271697,,0.000000,0.000000,0.070000,0.760000,0.300000,0.624301,0.000000,0.360849,0.166667,0.284318
271698,,0.000000,0.000000,0.070000,0.760000,0.300000,0.598155,0.000000,0.227670,0.166667,0.331538
271699,,0.000000,0.360000,0.070000,0.800000,0.300000,0.674532,0.520000,0.588519,0.583333,0.555173
271700,,0.691284,0.000000,0.087740,0.760000,0.300000,0.692081,0.490000,0.000000,0.000000,0.000000
271701,,0.691284,0.000000,0.088048,0.760000,0.300000,0.690939,0.490000,0.000000,0.000000,0.000000
271702,,0.872303,0.480000,0.082873,0.740000,0.300000,0.667364,0.290000,0.000000,0.000000,0.000000
271703,,0.000000,0.000000,0.070000,0.720000,0.300000,0.660114,0.000000,0.000000,0.000000,0.000000
271704,,0.872303,0.000000,0.077930,0.720000,0.300000,0.653516,0.290000,0.000000,0.000000,0.000000
271705,,0.000000,0.000000,0.070000,0.720000,0.300000,0.638224,0.000000,0.000000,0.000000,0.000000
271706,,0.000000,0.000000,0.107083,0.760000,0.300000,0.597153,0.290000,0.639151,0.500000,0.538768
271707,,0.000000,0.000000,0.070000,0.720000,0.300000,0.602630,0.000000,0.000000,0.000000,0.000000
271708,,0.000000,0.000000,0.070000,0.720000,0.300000,0.568773,0.000000,0.000000,0.000000,0.000000
271709,,0.436151,0.000000,0.089026,0.720000,0.300000,0.595441,0.330000,0.000000,0.000000,0.000000
271710,,0.000000,0.000000,0.070000,0.720000,0.300000,0.601924,0.000000,0.000000,0.000000,0.000000
271711,,0.872303,0.330000,0.073128,0.740000,0.300000,0.715244,0.370000,0.000000,0.000000,0.000000
271712,,0.000000,0.480000,0.432984,0.740000,0.300000,0.620799,0.000000,0.000000,0.000000,0.000000
271713,,0.000000,0.000000,0.070000,0.720000,0.300000,0.588238,0.000000,0.000000,0.000000,0.000000
